	filename	num_persons	drama	mean_sentence_length	speech_lengths	speech_length_span	speech_length_stdev	regression_prediction
61	gen30.txt	3	['PRINZESSIN: Zuerst Tomaten, dann die Zwiebeln, dann die Gurgel, dann die Gurgel. – Nun, da ist allesEbt.', ' FRAUVONWOLF: Das ist doch ein sehr hübscher, kleiner Junge – er ist so lieb, als ein kleines Kind.', ' FRAUVONWOLF: Aber ich will ihm doch nicht so viel auf der Welt bedeuten.', ' VINCENTIUSLADISZLAUS: Nun, da haben wir den ganzen Tag über was. Isaac ist']	14.0	[16, 17, 12, 11]	6	2.943920288775949	-0.15937520709282132
62	gen387.txt	2	['PRINZESSIN: Zuerst Tomaten und Kartoffeln, dann Kartoffeln, dann Kartoffeln – und jetzt Salat.', ' HASENKOPFGANG: Das ist ja das beste, was wir tun können! Aber jetzt, Herr von Kiel, das ist doch eine Sache, die ich zu tun habe, und ich habe noch nicht genug Zeit, meine Gedanken zu ordnen.', ' HASENKOPFGANG: Was??', ' HASENKOPFGANG: Es geht ja alles so : ich habe mir die Hände nicht gewaschen,']	15.25	[12, 35, 1, 13]	34	14.2448821218944	0.2329776788876734
63	gen218.txt	3	['PRINZESSIN: Zuerst Tomaten und dann Kartoffeln und Kartoffeln.', ' FILIPS: Das macht sich schon gut, wenn ich jetzt noch einmal mit dir spreche. –', ' HANNIBAL: Ja, was soll das nun heißen?', ' FILIPS: Du weißt ja, ich liebe dich, aber wenn ich mich jetzt mit dir messen will, dann ist mir ganz anders dabei.', ' HANNIBAL: Nun, das ist eine sehr ernsthafte Frage, da muß man gleich zu einem gewissen Grad von einer gewissen Beziehung']	13.4	[7, 14, 6, 21, 19]	15	6.8044103344816005	-0.2302950835689512
64	gen224.txt	1	['PRINZESSIN: Zuerst Tomaten und Knoblauch und dann Salat, dann Salat.']	0.0	[9]	0		0.9130241330291232
65	gen230.txt	2	['PRINZESSIN: Zuerst Tomaten und Knoblauch.', ' KÄMMERER: Wie die Zwiebel in der Hitze kochen.', ' FRAUHEINRICHSBERGER: Wie die Zwiebeln in den Salat kochen. – Und ich habe sie gesäckt.', ' KÄMMERER: Ich werde sie auch gesäckt haben.']	7.5	[4, 7, 13, 6]	9	3.8729833462074175	0.22049851908498927
66	gen208.txt	2	['PRINZESSIN: Zuerst Tomaten und dann die Sauce.', ' HERRVONTHOMPSON: Sie sind zu frieden – Lisette, Nichte des Prinzen und Stiefschwester von König Karl: Und wenn es noch schlimmer kommt, so müssen Sie es noch schlimmer nehmen.', ' HERRVONTHOMPSON: Ich habe noch nicht die Ehre, es Ihnen zu sagen, Herr von Wallenfeld. Lisette, Nichte des Prinzen und Stiefschwester von König Karl: Ich werde das Wort halten.']	20.0	[6, 27, 27]	21	12.124355652982139	0.6145424156201955
67	gen234.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' KNECHT: Ich bin nicht böse, daß Sie die Sache in Ihrem Interesse haben – Figaro, Kammerdiener des Grafen und Haushofmeister im Schloß.: Ich werde es Ihnen gleich sagen. Knechte, Kammerdiener des Grafen und Haushofmeister im Schloß.: Das ist sehr gut! Aber das ist zu arg! Figaro, Kammerdiener des Grafen und Haushofmeister im Schloß.: Und wenn Sie das wirklich nicht wollen? Ich will es Ihnen schon sagen']	33.5	[2, 65]	63	44.54772721475249	0.11041342258937777
68	gen220.txt	2	['PRINZESSIN: Zuerst Tomaten und Zwiebeln.', ' FERNIERSSTIMME: Was sind das für Dinger und Dinger?', ' GÜLDENSTERN: Wir haben eine große Anzahl von ihnen.', ' FERNIERSSTIMME: Ja, und wir haben noch mehr.', ' GÜLDENSTERN: Ich denke, die Leute sind die größten.', ' FERNIERSSTIMME: Jawohl, und wir haben noch mehr.', ' GÜLDENSTERN: Und wir sind die']	5.857142857142858	[4, 7, 7, 6, 7, 6, 4]	3	1.3451854182690983	0.24521810328836105
69	gen34.txt	1	['PRINZESSIN: Zuerst Tomaten und Kartoffeln. Ich will sie mir mit einem Löffel zusammenstreuen.']	0.0	[12]	0		0.2896238969326689
70	gen383.txt	1	['PRINZESSIN: Zuerst Tomaten.']	0.0	[2]	0		1.3751915717286067e-09
71	gen20.txt	2	['PRINZESSIN: Zuerst Tomaten. –', ' MICHAEL: Wie man sie nennt, ist ein Stück Speck.', ' MICHAEL: Ei, die sind auch recht fein.', ' MICHAEL: So?', ' MICHAEL: Ei, die sind schön.', ' MICHAEL: Wie? das ist ja eine schöne Geschichte.', ' MICHAEL: Ich habe die ganze Geschichte von dir gehört. –', ' MICHAEL: Ei, ich will sie aber noch einmal erzählen.']	5.75	[3, 8, 6, 1, 4, 7, 9, 8]	8	2.815771906346718	0.3594992199541032
72	gen397.txt	2	['PRINZESSIN: Zuerst Tomaten. Mierten, ein Bauer, der Försterin Oheim.: Ich habe die Pestilenz – Mierten, ein Bauer, der Försterin Oheim.: Und das sind wir!', ' NIEMEYER: Und das sind wir!', ' NIEMEYER: Ja! Mierten, ein Bauer, der Försterin Oheim.: Ich habe die Pestilenz!', ' NIEMEYER: Und das sind wir! Mierten, ein Bauer, der']	11.5	[23, 4, 11, 8]	19	8.18535277187245	0.06662014631478469
73	gen368.txt	3	['PRINZESSIN: Zuerst Tomatensauce! Dann Essig, Salz, und dann die Sauce.', ' VOLK: So –', ' WAGNER: Das ist ein guter Rat.', ' KÖHLER: Ich denke an die Arbeit.', ' WAGNER: So, so!', ' VOLK: Ich denke dran –', ' KÖHLER: Ich denke dran!', ' WAGNER: Ich denke dran! – Aber ich bitte : ich will die Arbeit.', ' KÖHLER: Ich denke dran']	5.0	[9, 2, 5, 5, 2, 4, 3, 12, 3]	10	3.3911649915626336	0.4059664152859441
74	gen426.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Salat.sammelt sie zusammen.', ' HERRZINNECK: Das wäre wohl eine recht große Sache...', ' SCHMERL: Ja, ja, das wäre wohl eine recht gute Sache.', ' HERRZINNECK: Ich werde es schon machen lassen.', ' SCHMERL: Es muß also nicht anders sein.', ' HERRZINNECK: Aber die Leute sollen es sehen.', ' SCHMERL: Nun, wie soll ich das']	6.428571428571429	[6, 7, 9, 6, 6, 6, 5]	4	1.2724180205607036	0.4384379859089944
75	gen340.txt	3	['PRINZESSIN: Zuerst Tomaten-Rüben!', ' FELDWITZ: Ei freilich...', ' FRAUMARSCHALLIN: Und dann noch Pfeffer - und Pfeffer-Körner!', ' FELDWITZ: Und dann noch ein Pfeffer-Körner!', ' FRAUMARSCHALLIN: Und dann noch ein Pfeffer-Crumbs-Körner!', ' FRAUMARSCHALLIN: Und dann noch ein Pfeffer-Crumbs-Körner!', ' FELDWITZ:']	3.7142857142857135	[2, 2, 7, 5, 5, 5, 0]	7	2.4299715851758235	0.21755163170140335
76	gen354.txt	3	['PRINZESSIN: Zuerst Tomaten-Körner.', ' MEPHISTOPHELES: Sie werden doch wohl nicht den ganzen Tag an dem Tische sitzen und mit dem Gedanken, daß man den ganzen Nachmittag an meinem Tische sitzen und sitzen und essen sollte.', ' HORRIO: Ich werde doch nicht sitzen und nichts essen.', ' MEPHISTOPHELES: Ich will nur essen. Ich kann mir ja nichts aus dem Munde fressen.', ' HORRIO: Was? Ich bin ja doch nicht']	11.8	[2, 30, 8, 13, 6]	28	10.917875251164944	0.3204630334229639
77	gen432.txt	3	"['PRINZESSIN: Zuerst Tomaten, dann Zwiebeln.', ' ZERBINO: Und die übrigen. Was für ein Stückchen Brot!', ' ZERBINO: Und die übrigen.', "" PURRION: Ich will's Ihnen sagen –"", "" PURRION: Ich will's Ihnen sagen."", ' ZERBINO: Ich habe es Ihnen gesagt ; Sie wissen, daß meine Tochter nicht so gern essen wollte, als Sie. Und doch, ich weiß, Ihr Verstand und Ihr Witz haben mich dazu getrieben']"	9.166666666666666	[4, 8, 3, 5, 4, 31]	28	10.833589740555377	0.2748844792423054
78	gen181.txt	4	['PRINZESSIN: Zuerst Tomaten und dann Pfeffer.', ' FRAUKEITH: Das war eine schöne Zeit.', ' HERRVONTHOMAS: Das wäre eine schöne Zeit!', ' FRAUHEITH: Was wollen wir jetzt tun?', ' HERRVONTHOMAS: Wir müssen unsre Arbeit machen, und unsre Kinder in die Schule nehmen lassen, um unsere Kinder zu lehren –', ' FRAUKEITH: Aber ich bitte dich, geh, mein Kind. Es ist ein großes Vergnügen, daß du dich']	9.0	[5, 5, 5, 5, 19, 15]	14	6.324555320336759	0.04196630828820597
79	gen195.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Salat. Ich bin nicht zu faul, um zu lesen.', ' HANNSWURST: Aber ich lese ja, wenn der Herr Baron auch nur eine einzige Zeile liest! Baron von Gleisenburg, ein reicher und indeuteraner Hausherr und Güterbesitzer.: Ja! Ich lese eben, wenn der Herr Baron auch nur eine einzige Zeile liest, so muß ich ihn doch wohl in der Tasche haben?', ' HANNSWURST: Ja, ja! Baron']	21.33333333333333	[13, 48, 3]	45	23.629078131263046	0.2479400450877268
80	gen142.txt	2	['PRINZESSIN: Zuerst Tomaten mit dem Salz, dann Bohnen mit dem Salz, dann Zwiebeln, Regionalfleisch und Zwiebeln.', ' SCHÄFER: Ich glaube, das macht ein wenig mehr Appetit.', ' VALENTIN: Aber, lieber Herr, ich habe nicht recht Appetit.', ' SCHÄFER: Wenn die Leute die Suppe so gut haben, das ist ja eine große Freude für uns alle und uns alle.', ' VALENTIN: Es ist auch eine sehr gute Suppe.', ' SCHÄFER: Es wird auch bald']	10.333333333333334	[15, 8, 8, 20, 7, 4]	16	5.955389715767279	0.1404402520529877
81	gen156.txt	1	['PRINZESSIN: Zuerst Tomaten und Pfeffer. Gräfin von Boga.: Wenn du sie nicht mehr essen willst, so gib den Rest. Gräfin von Boga.: Ich kann ja nicht. Gräfin von Boga.: So? Nun, so nimm sie doch. Ich kann ja nicht. Gräfin von Boga.: So gib sie dir, und laß sie!']	0.0	[48]	0		0.435183974142814
82	gen157.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln, dann Salat, nun Bohnenkohl, dann Pfeffer, dann Kohl und zuletzt Salat.', ' MUTTER: Sie werden mich wohl bald in die Stadt lassen! Das ist doch ein ganz anderer Ort.', ' KÖPPER: Ja, der ist so gut als der andere und der Herr Vetter – der hat mir ja noch gar nichts gesagt.', ' KÖPPER: Ja, er ist sehr freundlich.', ' MUTTER: So?', ' KÖPPER: Das heißt']	10.0	[15, 16, 21, 5, 1, 2]	20	8.390470785361213	0.5991353049613803
83	gen143.txt	3	['PRINZESSIN: Zuerst Tomatensauce oder Salat, dann eine Prise Pfeffer –', ' KELLER: Was?', ' WURST: Ich bitte Sie um Verzeihung, mein lieber Freund, ich bin nicht von der Stelle ; aber ich kann Ihnen versichern, daß der Wein die besten ist.', ' KELLER: Nun, da haben Sie recht, lieber Freund. Ich habe Sie ja so gut gekannt, wie man sie nicht kennt ; denn ich bin ein Mann, der in einer Familie lebt, in einer Welt, worin alle']	17.75	[9, 1, 26, 35]	34	15.521490478258414	0.43800575993741053
84	gen194.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln, Dann Gemüse und Kräuter ; dann die Sauce ; dann die Senfsamen, dann die Säfte. Nun, das sind nun mal die besten Rezepte, die ich dir gebe. Valeria seine Schwester.: Was? Valerio de Campaceo, armer Bürger in Sevilla: Ich werde dich bitten, mich mit deiner Tochter bekannt zu machen, denn du hast mir eine kleine Tochter geboren, Valeria, ich bin nicht mehr. Valeria seine Schwester']	0.0	[69]	0		0.4417768090531916
85	gen180.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Salat, dann Salat.', ' FRAUVONWILHELM: Wie gesagt : Ich werde nicht lange bleiben.', ' FRAUVONWILHELM: Wie?', ' FRAUVONWILHELM: Ich will Ihnen sagen : daß ich die Früchte aus dem Garten bringe, die Sie von mir ernten.', ' FRAUVONWILHELM: Aber, Herr Doktor? Herr von Kaltenbrunn: Ich kann Ihnen sagen : Herr Professor, der Gärtner']	9.6	[6, 8, 1, 18, 15]	17	6.8774995456197585	0.5451972858218821
86	gen355.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Pfeffer, dann Knoblauch und Pfeffer, zuletzt Pfeffer, dann Pfeffer, dann Pfeffer, dann Pfeffer, dann Salat, dann Salat, dann Salat, dann Salat, dann Salat.']	0.0	[26]	0		0.675497450683036
87	gen433.txt	2	['PRINZESSIN: Zuerst Tomaten Skala, dann Salat, dann Pfeffer.', ' HAMBURG: Wie heißt die Stadt von Prag?', ' HAMBURG:', ' HAMBURG. Die Bürger haben sie schon genannt.', ' HAMBURG: Was für Leute haben Sie hier?', ' HAMBURG: Sie haben die Leute schon genannt.', ' HAMBURG: Was? HAMstruber,: Sie haben sich mit der Zeit verändert.', ' HAMBURG: Die Leute waren noch jung, und die haben ihre Väter auch gekannt']	6.571428571428571	[7, 6, 0, 6, 6, 9, 12]	12	3.644957377763735	0.2923555776634864
88	gen427.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Salat, dann Kartoffeln.', ' HERRPFRIEM: Das ist der beste Weg –', ' FRAUVONTIEFENBEIN: Was sagt Sie dazu, Herr Major?', ' HERRPFRIEM: Ich bin ein großer Mann, wenn es Ihnen gefällt, so können Sie sich darauf verlassen, daß ich Ihnen nicht die Zeit meines Lebens verbiete.', ' FRAUVONTIEFENBEIN: Was denn für ein Wort? Sie sind ja der Mann, den Sie']	10.8	[6, 6, 6, 24, 12]	18	7.823042886243178	0.5088549944076302
89	gen341.txt	1	['PRINZESSIN: Zuerst Tomaten mit Zwiebeln und Salat und dann Salat und Beil.']	0.0	[11]	0		0.5796522846196197
90	gen369.txt	4	['PRINZESSIN: Zuerst Tomaten.', ' FRAUSTAAR: So?', ' FRAURICHARDIN: Ja, Herr Graf, das ist die Sache.', ' GOTTLIEB: Sie müssen sich also die Sache überlegen.', ' FRAUSTAAR: Das wäre dann das Beste.', ' GOTTLIEB: Das wäre dann auch noch besser, wenn ich nicht gar zu viel gesagt hätte. Sie können doch nicht so lange warten lassen.', ' FRAURICHARDIN: Sie können ja nicht so lange warten.']	7.2857142857142865	[2, 1, 7, 7, 5, 22, 7]	21	6.945365018348224	0.2980628597823283
91	gen396.txt	4	['PRINZESSIN: Zuerst Tomaten-Sellerie und die Zwiebeln dazu.', ' HANNIBALD: Das ist die beste Zeit. – Nun, was ist denn das für eine Zeit? –', ' GROSSBAUER: Eine große!', ' HANNIBALD: Ich meine, ich habe eine gewisse Zeit vor dem Kriege. – Aber nun, warum denn nicht auch?', ' GROSSBAUER: Ich habe mir gedacht, ich könnte mich doch noch eine Woche mit mir selbst einreden.', ' HANN']	11.0	[6, 15, 2, 17, 15]	15	6.59545297913646	0.3822725433681958
92	gen21.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Knoblauch, dann Pfeffer, nun Salat, dann Kartoffeln, dann Salat, dann Suppe, dann Salat.']	0.0	[16]	0		0.9722852863437584
93	gen382.txt	2	['PRINZESSIN: Zuerst Tomaten und Knoblauch.', ' FIEBIROS: Ich bitte, lieber Freund, Sie sollen den Herrn von dem Koch nicht mit dem Finger anfassen!', ' FIEBIROS: Ich bitte, lieber Freund, wenn Sie sich so zu uns wenden, werden Sie nicht lange auf die Jagd gehen!', ' FIEBIROS: Wenn Sie mir erlauben263, werden wir schon den Herrn von den Weinkellern mit den Augen anfassen, die uns den Mund zudrücken werden. Es wäre ein großer']	16.25	[4, 16, 19, 26]	22	9.17877987534291	0.5942361679773529
94	gen35.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Essig.']	0.0	[4]	0		0.1815977835372844
95	gen221.txt	1	['PRINZESSIN: Zuerst Tomaten und Salat, dann Salat, dann Salat. Sollen wir nun den Tag beginnen?']	0.0	[14]	0		0.7420105968509294
96	gen235.txt	3	['PRINZESSIN: Zuerst Tomatensaat – dann Salat und Salat – dann Salat –', ' LYCAS: Und was?', ' CYPRIANUS: Wie denn, Herr Baron? Was, Herr Baron? Ich will nichts von mir wissen, und ich kann nichts von mir wissen, als das, was Sie in diesem Hause in der Fremde zu sprechen suchen, und ich bin kein Baron. Das heißt, Sie wissen es, und wollen mich aus den Augen lassen.', ' LYCAS: Ich weiß es nicht']	16.75	[11, 2, 50, 4]	48	22.5	1.0198726567118663
97	gen209.txt	3	['PRINZESSIN: Zuerst Tomaten und Paprika?', ' GOTTHART: Ich habe nicht recht gethan, Herr Doktor! Es war ein recht artiges Stück.', ' FRITZRITTER: Ja, aber ich habe es noch nicht gethan. –', ' GOTTHART: Was ist denn das für ein Lärm?', ' FRITZRITTER: Ich höre nur, daß Sie sich nicht mit einem solchen Lärm befassen.', ' GOTTHART: Ja, Sie werden sich schon daran machen']	8.666666666666666	[4, 13, 9, 7, 12, 7]	9	3.3862466931200785	0.14053006104749588
98	gen223.txt	3	['PRINZESSIN: Zuerst Tomaten.', ' GREIMANN: Und jetzt Salat.', ' MATTHÄUS: Ei, ich kann nicht essen, weil mir ein Salat schmeckt, ich habe auch nichts zu essen im Magen, ich bin ja sonst gar keine Kohl, das sind aber die Salat.', ' HANNOWITZ: Ei, du hast doch noch nicht gesehn, daß man die Salatfresser in einem Topf essen will.', ' MATTHÄUS: Das kann ich dir nicht beweisen, wenn du ein']	12.0	[2, 3, 30, 16, 9]	28	11.510864433221338	0.37955339198979815
99	gen237.txt	3	['PRINZESSIN: Zuerst Tomatensaft, dann Wein dazu –', ' CAPITAIN: Nun gut. Ich habe noch immer keine Zeit, mich auf ein Gespräch vorzubereiten. Sie müssen sich erst mit dem Professor einlassen –', ' LUCIFER: Wenn der Professor die Sache nur nicht anders ausnimmt als von mir. Ich kann mir nicht denken, wie er die Sache so gut wie sie machen kann.', ' CAPITAIN: Und wenn ich mir nur die Mühe nicht versehe, die Sache so gut wie möglich zu']	17.75	[6, 22, 27, 16]	21	9.032349269892821	0.2788360066584017
100	gen23.txt	4	['PRINZESSIN: Zuerst Tomaten und dann Salat.', ' ZERBINO: So!', ' DRINZESSIN: Und ich habe nichts, als das Obst. – Sie sind doch wohl nicht etwa auch so hungrig?', ' ZERBINO: Ja, ja. – Wenn es Ihnen nur nicht zu warm wäre, mich zu essen.', ' DR Seitnoitel Zrini: Ich habe nichts gegessen.', ' ZERBINO: Ich habe mich wohl gar nicht gesäugt.', ' DR Seitno']	8.0	[5, 1, 17, 14, 4, 7]	16	6.196773353931867	0.8080063942883844
101	gen394.txt	3	"['PRINZESSIN: Zuerst Tomaten. Das ist eine sehr schlechte Sache, aber ich will sie Ihnen einmal sagen : wenn Sie nur die Suppe mit Salat und Salat und dann Salat, so können Sie sehen, daß man das auch einmal aus der Küche kriegt.', ' FRAUVONWALLENFELD: Ich bin kein großer, sondern ein großer, großer Mann. –', ' LÖWENSTEIN: Was sagen', "" S '?"", ' FRAUVONWALLENFELD: Ich bin kein großer Mensch, sondern eine']"	15.0	[41, 10, 2, 7]	39	17.644640357154728	0.4954630219368917
102	gen37.txt	3	['PRINZESSIN: Zuerst Tomatensauce, dann die Eier, dann die Butter.', ' SCHMALEN: Das ist ein guter Rat.', ' FLEDERMAUS: Nun, so laß dir den Salat schmecken.', ' SCHMALEN: Ei was, lieber Vater!', ' FLEDERMAUS: Du hast recht, ich muß dir den Salat schmecken.']	6.6	[8, 5, 7, 4, 9]	5	2.073644135332772	0.503714577159605
103	gen380.txt	2	"[""PRINZESSIN: Zuerst Tomaten, dann Salat, und dann Salat, und wenn Sie es wollen – dann ist's genug : die Zwiebel und der Salat sind fertig ; das ist das beste."", ' KÜBLER: Nun, ich kann Ihnen schon sagen, was Sie für die ganze Welt anbauen und wie man ein kleines Gewächshaus baut, und wie man ein solches Gewächshaus bauen kann. Ich wollte Ihnen sagen, was Sie vorhaben, wenn Sie nicht bald einkommen sollten.', ' BÄBEL', ' UND', ' BÄB']"	35.0	[29, 41]	12	8.48528137423857	0.2855268700253939
104	gen419.txt	4	['PRINZESSIN: Zuerst Tomaten und Salat ; dann Pfeffer und Ingwer, und dann ein halbes Stück.', ' ZWEIMANNINGER: Ei was, das ist ein Stückchen, was ich dir sage, und das wäre ein Stückchen, was du mir gesagt hast. Lisette.: Was denn sonst? Zwey', ' MANNINGER: Ei was, was denn sonst? Lisette.: Ich muß mir nur ein wenig die Augen aus dem Leibe waschen. Zwey', ' M']	19.33333333333333	[14, 25, 19]	11	5.507570547286101	0.2304743690839308
105	gen431.txt	1	['PRINZESSIN: Zuerst Tomaten Caesar mit den Lorbeerblättern.', ' PRINZESSIN: Ich muß mich an das Blatt erinnern.', ' PRINZESSIN: Ich will es Ihnen sagen, wenn es mir recht ist.', ' PRINZESSIN: Sie wissen, ich habe das Buch gelesen.', ' PRINZESSIN: Und jetzt?', ' PRINZESSIN: Das ist angefangen. Es geht um Ihre Hand.', ' PRINZESSIN: Das ist eine sehr interessante Schrift, und es']	6.857142857142858	[6, 7, 10, 7, 2, 8, 8]	8	2.4784787961282104	0.22453635365789376
106	gen357.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Zwiebeln.', ' MUTTER: So, jetztRT.', ' LÖWENSTEIN: Nun, das macht die Sache noch schlimmer.', ' MUTTER: Ich will den Herrn Gerichtsrat bestellen, damit er ihm auch die Sachen nachsehen kann.', ' LÖWENSTEIN: Ei ja, das geht mir sehr nahe. Ich habe schon seit drei Tagen die Sache so genau untersucht ; aber ich sehe, wie es in dem Prozeß mit Herrn Richter Ernst steht, daß er']	12.4	[5, 2, 7, 14, 34]	32	12.856904759700134	0.22315229773790324
107	gen343.txt	4	"['PRINZESSIN: Zuerst Tomatensauce!', ' MUTTER', "" LÜCKEL: Ja, aber das war's nicht. Ich hatte ja schon ein paar Wochen lang die Gelegenheit –"", ' SCHWIGERLING: Ja, das ist eine schöne Sache.', ' MUTTER', ' LÜCKEL: Was? –', ' SCHWEIGERLING: Ein paar Tage lang.', ' MUTTER', ' LÜCKEL: Also – was war denn das eigentlich?', ' SCHWIGERLING: Ja, was ist denn das']"	6.0	[2, 16, 6, 2, 4, 7, 5]	14	4.795831523312719	0.17858930666971626
108	gen425.txt	3	['PRINZESSIN: Zuerst Tomaten –', ' HEINRICH: Und dann ein paar Malbraten –', ' FRAUVONZIGEUNER: So! so! – Nun! das ist ja auch ein recht schöner, schöner, saubererfellos!', ' HEINRICH: Nun ja! – Ich möchte gern wissen, was der alte Herr zu tun hat?', ' FRAUVONZIGEUNER: Das ist doch ein sehr guter und guter Rat.', ' HEINRICH: Nun! – Was ist zu tun']	8.5	[3, 6, 13, 14, 9, 6]	11	4.324349662087931	-0.042828588465651296
109	gen196.txt	2	['PRINZESSIN: Zuerst Tomaten und dann die Pilze.', ' HELIKANUS: Was haben Sie denn für ein Recht, mein Herr? Ich habe nichts dagegen, wenn ich nur einmal den Salat aus der Suppe nehme.', ' HELIKANUS: Sie müssen mir aber auch ein bißchen davon nehmen, Herr Doktor.']	13.333333333333336	[6, 23, 11]	17	8.736894948054104	1.0513015471431195
110	gen182.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Salat, und jetzt den Knoblauch, und dann Salat.']	0.0	[11]	0		0.742463305138548
111	gen169.txt	1	['PRINZESSIN: Zuerst Tomaten – und dann noch ein anderes ; dann eine andre.', ' KÄDCHEN: Ei! das ist nicht recht, das muß sein.']	10.0	[12, 8]	4	2.8284271247461903	0.3879386649997459
112	gen155.txt	4	['PRINZESSIN: Zuerst Tomaten und Zwiebeln in die Schüssel geben.', ' FANITANITAS: Wenn ich nur die Kartoffeln hätte –', ' FANITANITAS: Dann hätte ich die Kartoffeln schon gekocht.', ' ANITAS: Dann hätte ich die Kartoffeln schon gekocht.', ' FANITANITAS: Nun?', ' FANITANITAS: Ich wollte sie aber nur kochen.', ' ANITAS: Nun?', ' FANITANITAS: Wenn das so nicht so wäre?', ' AN']	5.375	[8, 7, 7, 7, 1, 6, 1, 6]	7	2.774243783705493	0.29632201394765384
